"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"HL-60","CVCL_0002","HL 60; HL.60; HL60; Human Leukemia-60","Cancer cell line","NCIt; C9154; Adult acute myeloid leukemia|ORDO; Orphanet_519; Acute myeloid leukemia","","GSM50194|GSM50258|GSM213809|GSM236782|GSM236818|GSM472908|GSM472942|GSM482507|GSM545496|GSM545497|GSM743458|GSM749688|GSM749775|GSM750812|GSM799346|GSM799409|GSM838428|GSM838429|GSM838430|GSM838431|GSM887083|GSM888153|GSM945222|GSM945255|GSM1153417|GSM1181331|GSM1181348|GSM1374535|GSM1374536|GSM1446736|GSM1669883|GSM2716740|GSM2716741|GSM2716742|GSM2716743","ENCBS069ENC|ENCBS070ENC|ENCBS215JQI|ENCBS308XSW|ENCBS373UEY|ENCBS482VCU|ENCBS698WLF|ENCBS869DKF|ENCBS880XNW","Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|DNA methylation analysis|Cell surface proteome|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening|CTCF ChIP-seq epigenome analysis|Deep antibody staining analysis|N-glycan profiling|Mitochondrial genome sequenced"
"HL-60(TB)","CVCL_A794","HL-60 (TB); HL-60-TB; HL-60TB; HL-60 TB","Cancer cell line","NCIt; C9154; Adult acute myeloid leukemia|ORDO; Orphanet_519; Acute myeloid leukemia","","GSM2173|GSM1178186|GSM1178187|GSM1178188|GSM1178189|GSM1178190|GSM2124666",NA,"Transcriptome analysis by microarray|Deep exome analysis|Deep proteome analysis|Fluorescence phenotype profiling|lncRNA expression profiling|Metabolome analysis"
"HL60RG","CVCL_2945","HL60-RG","Cancer cell line","NCIt; C9154; Adult acute myeloid leukemia|ORDO; Orphanet_519; Acute myeloid leukemia","","GSM254145",NA,"Transcriptome analysis by microarray"
"HLC-1","CVCL_5529","HLC1","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM784262",NA,NA
"HLE","CVCL_1281","","Cancer cell line","NCIt; C7956; Adult hepatocellular carcinoma|ORDO; Orphanet_210159; Adult hepatocellular carcinoma","CVCL_2947 ! HLF","GSM827170|GSM887084|GSM888154|GSM936757|GSM1374537|GSM1669884|GSM2551566",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|miRNA expression profiling"
"HLF","CVCL_2947","","Cancer cell line","NCIt; C7956; Adult hepatocellular carcinoma|ORDO; Orphanet_210159; Adult hepatocellular carcinoma","CVCL_1281 ! HLE","GSM887086|GSM888156|GSM936758|GSM1374538|GSM1669885|GSM2551567",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|shRNA library screening|miRNA expression profiling"
"HLY-1","CVCL_H207","HLY1","Cancer cell line","NCIt; C36081; Diffuse large B-cell lymphoma activated B-cell type|ORDO; Orphanet_544; Diffuse large B-cell lymphoma","","GSM1035337|GSM1374539",NA,"Transcriptome analysis by microarray"
"HLY-1 eIF4E1","CVCL_IN94","","Cancer cell line","NCIt; C36081; Diffuse large B-cell lymphoma activated B-cell type|ORDO; Orphanet_544; Diffuse large B-cell lymphoma","","GSM1511349|GSM1511350|GSM1511351|GSM1511361|GSM1511362|GSM1511363",NA,"Transcriptome analysis by microarray"
"HLY-1 eIF4E3","CVCL_IN95","","Cancer cell line","NCIt; C36081; Diffuse large B-cell lymphoma activated B-cell type|ORDO; Orphanet_544; Diffuse large B-cell lymphoma","","GSM1511352|GSM1511353|GSM1511354|GSM1511364|GSM1511365|GSM1511366",NA,"Transcriptome analysis by microarray"
"HMCB","CVCL_3317","Human Melanoma Cell Bowes; Bowes melanoma cells; BOWES","Cancer cell line","NCIt; C3224; Melanoma","CVCL_T313 ! RPMI-7262|CVCL_T314 ! RPMI-7272|CVCL_T315 ! RPMI-7551|CVCL_T316 ! RPMI-7781|CVCL_T317 ! RPMI-7801|CVCL_T318 ! RPMI-7922|CVCL_2713 ! RPMI-7932|CVCL_T319 ! RPMI-7962|CVCL_T320 ! RPMI-7972|CVCL_T321 ! RPMI-8002|CVCL_T322 ! RPMI-8072","GSM827473|GSM887087|GSM888157",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"HMV-II","CVCL_1282","HMV-2; HMVII; Human Melanoma Vagina-II","Cancer cell line","NCIt; C27394; Vaginal melanoma","","GSM827367|GSM1669886",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"HN","CVCL_1283","","Cancer cell line","NCIt; C4833; Oral cavity squamous cell carcinoma|ORDO; Orphanet_502363; Squamous cell carcinoma of the oral cavity","","GSM888158|GSM1669887",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis"
"HN-5","CVCL_8128","HN5; LICR-LON-HN5; LICR (LON) HN5; LICR-HN5; LICR-HN-5; LICR HN-5","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM1374540|GSM1374541",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|Deep exome analysis|Protein expression by reverse-phase protein arrays"
"HNT-34","CVCL_2071","HNT34","Cancer cell line","NCIt; C9154; Adult acute myeloid leukemia|ORDO; Orphanet_519; Acute myeloid leukemia","","GSM1446757",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|shRNA library screening"
"HO-1-N-1","CVCL_1284","Ho-1-N-1; Ho-1-n-1; HO1-N-1; HO1-N1; HO1N1; Nakata-1","Cancer cell line","NCIt; C4040; Buccal mucosa squamous cell carcinoma|ORDO; Orphanet_502363; Squamous cell carcinoma of the oral cavity","","GSM827187|GSM1669888",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"HO-1-u-1","CVCL_2784","HO-1-U-1; Ho-1-u-1; HO1-U-1; HO1-U1; Ho-1U1; HO1U1; HO1u1; Ho1u1; Ueda-1","Cancer cell line","NCIt; C4041; Floor of mouth squamous cell carcinoma|ORDO; Orphanet_502363; Squamous cell carcinoma of the oral cavity","","GSM827216|GSM850381|GSM1669889",NA,"Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"HO275","CVCL_W086","","Cancer cell line","NCIt; C7376; Pleural malignant mesothelioma|ORDO; Orphanet_50251; Pleural mesothelioma","","GSM726270",NA,"SNP array analysis"
"HOC-7","CVCL_5455","HOC7","Cancer cell line","NCIt; C7550; Ovarian serous adenocarcinoma","CVCL_5454 ! HOC-1","GSM1291141",NA,"Transcriptome analysis by microarray|Protein expression by reverse-phase protein arrays"
"HONE-1","CVCL_8706","Hone-1; HONE1; Hone1","Cancer cell line","NCIt; C3871; Nasopharyngeal carcinoma|ORDO; Orphanet_150; Nasopharyngeal carcinoma","","GSM375844|GSM378801|GSM378802",NA,"Transcriptome analysis by RNAseq"
"HOP-18","CVCL_H642","HOP 18; Hop 18; HOP18; Hop18; Hopkins-18","Cancer cell line","NCIt; C4450; Lung large cell carcinoma","","GSM206506|GSM274801|GSM274802",NA,"Transcriptome analysis by microarray"
"HOP-62","CVCL_1285","HOP 62; Hop 62; HOP.62; HOP62; Hop62; Hopkins-62","Cancer cell line","NCIt; C3512; Lung adenocarcinoma","","GSM2105|GSM50211|GSM50274|GSM206507|GSM274784|GSM274816|GSM434275|GSM743450|GSM750804|GSM794404|GSM799338|GSM799401|GSM846357|GSM1153408|GSM1178204|GSM1178205|GSM1178206|GSM1181256|GSM1181314|GSM1374542|GSM2124640|IGRhCellID=HOP-62_02GEO",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|CNV analysis|Deep proteome analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|Fluorescence phenotype profiling|lncRNA expression profiling|Metabolome analysis"
"HOP-92","CVCL_1286","HOP 92; HOP.92; HOP92; Hop92; Hopkins-92","Cancer cell line","NCIt; C2926; Lung non-small cell carcinoma","","GSM2125|GSM50212|GSM50275|GSM206508|GSM274792|GSM274826|GSM434299|GSM743451|GSM750805|GSM794405|GSM799339|GSM799402|GSM846358|GSM1153409|GSM1153410|GSM1178221|GSM1178222|GSM1178223|GSM1181257|GSM1181315|GSM1669890|GSM2124657|IGRhCellID=HOP-92_02GEO",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|Fluorescence phenotype profiling|lncRNA expression profiling|Metabolome analysis"
"HOS","CVCL_0312","","Cancer cell line","NCIt; C9145; Osteosarcoma|ORDO; Orphanet_668; Osteosarcoma","","GSM170248|GSM185087|GSM185088|GSM320827|GSM827319|GSM879208|GSM887088|GSM888159|GSM1669891|GSM1676300|GSM1701635|GSM1914984|GSM1914985|GSM1914986|GSM1914987|GSM1915023|GSM1915024|GSM2635315|GSM2635316|GSM5087472|GSM5087473|GSM5087474|GSM5087475|GSM5087476|GSM5087477",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis"
"HPAC","CVCL_3517","Hpac","Cancer cell line","NCIt; C8294; Pancreatic adenocarcinoma","","GSM621897|GSM206509|GSM784701|GSM887089|GSM888160|GSM1024401|GSM1374545|GSM1669892",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Proteome analysis by 2D-DE/MS|Deep quantitative proteome analysis|shRNA library screening|Metabolome analysis"
"HPAF-II","CVCL_0313","HPAF II; HPAFII; HPAF-2; HPAF2; HPAF/CD18; CD18/HPAF; HPAF-II/CD18; CD-18; CD18; CD 18","Cancer cell line","NCIt; C9120; Pancreatic ductal adenocarcinoma","","GSM206510|GSM385517|GSM385528|GSM621899|GSM784696|GSM827289|GSM887090|GSM888161|GSM1024402|GSM1374546|GSM1374547|GSM1669893",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Proteome analysis by 2D-DE/MS|Protein expression by reverse-phase protein arrays|shRNA library screening|Metabolome analysis"
"HPB-ALL","CVCL_1820","HPB/ALL; HPBALL; FCCH1018","Cancer cell line","NCIt; C7953; Childhood T acute lymphoblastic leukemia|ORDO; Orphanet_99861; Precursor T-cell acute lymphoblastic leukemia","","GSM887091|GSM888162|GSM5137717",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep quantitative proteome analysis"
"HRA-16","CVCL_2507","HRA 16; HRA16","Cancer cell line","NCIt; C9383; Rectal adenocarcinoma","","GSM1448117",NA,"Transcriptome analysis by microarray"
"HRA-19","CVCL_2508","HRA 19; HRA19","Cancer cell line","NCIt; C9383; Rectal adenocarcinoma","","GSM1346842|GSM1374548",NA,"Transcriptome analysis by RNAseq|Deep proteome analysis"
"HROC18","CVCL_0B45","HROC 18","Cancer cell line","NCIt; C5543; Cecum adenocarcinoma","CVCL_C0UD ! B-LCL-HROC18","GSM1448095",NA,"Transcriptome analysis by microarray"
"HROC24","CVCL_S853","HROC24P","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","CVCL_YD57 ! B-LCL-HROC24|CVCL_1U80 ! HROC24 T1 M1|CVCL_AN14 ! HROC24 T3 M1 #2","GSM1448071",NA,"Transcriptome analysis by microarray"
"HROC32","CVCL_1D06","HROC32P","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","CVCL_YD55 ! B-LCL-HROC32|CVCL_1D07 ! HROC32 T3 M1","GSM1448079",NA,"Transcriptome analysis by microarray"
"HROC39","CVCL_1U81","HROC39P","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","CVCL_YD56 ! B-LCL-HROC39|CVCL_1U82 ! HROC39 T0 M2","GSM1448083",NA,"Transcriptome analysis by microarray"
"HROC46 T0 M1","CVCL_1D21","HROC46","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","CVCL_A7UP ! B-LCL-HROC46","GSM1448084",NA,"Transcriptome analysis by microarray"
"HROC69","CVCL_1G06","HROC69P","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","CVCL_YD53 ! B-LCL-HROC69|CVCL_1G07 ! HROC69 T0 M2","GSM1448080",NA,"Transcriptome analysis by microarray"
"HROC80 T1 M1","CVCL_1G08","HROC80","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM1448093",NA,"Transcriptome analysis by microarray"
"HROC87 T0 M2","CVCL_S854","HROC87; HROC87X","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM1448072",NA,"Transcriptome analysis by microarray"
"HRT-18","CVCL_2514","HRT18; Human Rectal Tumor-18","Cancer cell line","NCIt; C4349; Colon adenocarcinoma","","GSM827431",NA,"SNP array analysis|Deep exome analysis"
"Hs 132.T","CVCL_0648","","Cancer cell line","NCIt; C27005; Spindle cell sarcoma","","GSM1676364|GSM1701693",NA,NA
"Hs 228.T","CVCL_0697","Hs228","Cancer cell line","NCIt; C4912; Bladder carcinoma","","GSM136245|GSM827357",NA,"Transcriptome analysis by microarray|SNP array analysis"
"Hs 294T","CVCL_0331","HS-294T; Hs-294T; HS-294-T; HS-294; Hs294T; HS294T; Hs294; HS294","Cancer cell line","NCIt; C3224; Melanoma","","GSE52246|GSM206511|GSM274685|GSM887096|GSM888167",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep quantitative proteome analysis"
"Hs 414.T","CVCL_0755","HS 414T","Cancer cell line","NCIt; C3043; Fibrosarcoma|ORDO; Orphanet_2030; Fibrosarcoma","","GSM1676367|GSM1701694",NA,NA
"Hs 573.T","CVCL_0804","HS 573T; Hs573.T; Hs573T; 573","Cancer cell line","NCIt; C4878; Lung carcinoma","CVCL_0803 ! Hs 573.Lu","GSM827559",NA,"SNP array analysis"
"Hs 578T","CVCL_0332","HS 578T; Hs-578T; HS-578T; Hs_578t; Hs-578-T; HS-578-T; Hs 578.T; HS578T; Hs578T; Hs578t; HS0578T; 578T; HS578; Hs578; Homo sapiens No. 578, tumor cells","Cancer cell line","NCIt; C4194; Invasive breast carcinoma of no special type","CVCL_S253 ! Hs 578.Mg|CVCL_0807 ! Hs 578Bst","GSM2113|GSM50182|GSM50246|GSM217581|GSM219968|GSM344346|GSM344396|GSM421868|GSM750776|GSM783962|GSM799319|GSM799382|GSM839032|GSM847392|GSM847488|GSM846359|GSM844563|GSM844564|GSM844565|GSM887098|GSM888169|GSM1008903|GSM1053700|GSM1153388|GSM1172877|GSM1181262|GSM1181319|GSM1214564|GSM1238131|GSM1374549|GSM1374550|GSM1833625|GSM1669895|GSM2124656",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|CNV analysis|Deep proteome analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|miRNA expression profiling|Fluorescence phenotype profiling|lncRNA expression profiling|Metabolome analysis|N-glycan profiling|Mitochondrial genome sequenced|Glycoproteome analysis by proteomics"
"Hs 611.T","CVCL_0823","Hs-611-T; Hs611T; HS611T","Cancer cell line","NCIt; C9357; Hodgkin lymphoma|ORDO; Orphanet_98293; Hodgkin lymphoma","","GSM887102|GSM888173",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Virome analysis using RNAseq"
"Hs 633.T","CVCL_0832","Hs-633-T; Hs 633T; HS 633T; HS-633T; Hs633T; MBA/8387; MB 8387; 8387; Line 8387; HS 8387","Cancer cell line","NCIt; C3043; Fibrosarcoma|ORDO; Orphanet_2030; Fibrosarcoma","","GSM827368|GSM1669896",NA,"Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"Hs 683","CVCL_0844","HS 683; HS-683; Hs-683; Hs683; HS683; Hs 683.T; HS 683T; Hs683T","Cancer cell line","NCIt; C3288; Oligodendroglioma|ORDO; Orphanet_251627; Oligodendroglioma","","GSM326235|GSM887106|GSM888177|GSM1374551|GSM1669897",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis|shRNA library screening"
"Hs 695T","CVCL_0851","Hs 695.T; Hs-695-T; HS-695T; HS 695T; Hs695T; HS695T; Hs695","Cancer cell line","NCIt; C3802; Amelanotic melanoma","CVCL_0850 ! Hs 695.Sk","GSM206512|GSM274686|GSM887108|GSM888179",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep quantitative proteome analysis"
"Hs 700T","CVCL_0858","HS-700-T; Hs-700-T; Hs-700T; HS-700T; HS 700T; HS700T; Hs700T; 700T","Cancer cell line","NCIt; C3262; Neoplasm","CVCL_0857 ! Hs 700.Sk","GSM621856|GSM784697",NA,"Array-based CGH|Deep proteome analysis|Protein expression by reverse-phase protein arrays"
"Hs 706.T","CVCL_0863","Hs-706-T; Hs706T; HS706T","Cancer cell line","NCIt; C4304; Malignancy in giant cell tumor of bone|ORDO; Orphanet_363976; Giant cell tumor of bone","CVCL_0862 ! Hs 706.Sk","GSM887110|GSM888181|GSM1676362|GSM1701691",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"Hs 707(A).T","CVCL_0864","","Cancer cell line","NCIt; C9145; Osteosarcoma|ORDO; Orphanet_668; Osteosarcoma","CVCL_0865 ! Hs 707(B).Ep|CVCL_R757 ! Hs 707(C).Sk","GSM827262",NA,"SNP array analysis"
"Hs 729.T","CVCL_0871","Hs 729; HS-729; Hs729; HS729; Hs-729-T; Hs 729T; Hs729T; HS729T","Cancer cell line","NCIt; C8971; Embryonal rhabdomyosarcoma|ORDO; Orphanet_99757; Embryonal rhabdomyosarcoma","CVCL_S311 ! Hs 729.Sk","GSM219750|GSM887111|GSM888182|GSM1676363|GSM1701692",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Protein expression by reverse-phase protein arrays"
"Hs 746.T","CVCL_0333","Hs 746T; HS 746T; Hs-746T; HS-746T; Hs746T; HS746T; Hs746-T; 746T","Cancer cell line","NCIt; C4004; Gastric adenocarcinoma","CVCL_S315 ! Hs 746.Sk|CVCL_ZX69 ! Hs 750.M|CVCL_N486 ! Hs 750.T","GSM267418|GSM267425|GSM267432|GSM267439|GSM552359|GSM562402|GSM827402|GSM844566|GSM887115|GSM888186|GSM1237674|GSM1237699|GSM1374552|GSM1669898",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"Hs 766T","CVCL_0334","Hs 766.T; HS-766T; Hs-766T; HS 766T; HS-766-T; Hs-766-T; HS766T; Hs766T; H766T; 766T; Hs 766","Cancer cell line","NCIt; C8294; Pancreatic adenocarcinoma","","GSM206513|GSM621912|GSM784692|GSM887117|GSM888188|GSM1024403|GSM1374553|GSM1374554|GSM1374555|GSM1669899",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|Deep proteome analysis|DNA methylation analysis|Proteome analysis by 2D-DE/MS|Deep quantitative proteome analysis|shRNA library screening|Metabolome analysis"
"Hs 781.T","CVCL_0903","Hs781T; HS781; Hs781; 781T","Cancer cell line","NCIt; C9145; Osteosarcoma|ORDO; Orphanet_668; Osteosarcoma","CVCL_0902 ! Hs 781.Sk","GSM827500",NA,"SNP array analysis"
"Hs 852.T","CVCL_0950","Hs-852-T; HS852.T; Hs852.T; Hs852T; HS852T; Hs852","Cancer cell line","NCIt; C3224; Melanoma","","GSM827551|GSM887123|GSM888194",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"Hs 891.T","CVCL_0985","Hs891T; HS891T","Cancer cell line","NCIt; C9385; Renal cell carcinoma|ORDO; Orphanet_217071; Renal cell carcinoma","CVCL_N490 ! Hs 887.Lu|CVCL_S085 ! Hs 887.Sk|CVCL_N343 ! Hs 887.T","GSM827555",NA,"SNP array analysis|Protein expression by reverse-phase protein arrays"
"Hs 908.T","CVCL_1009","Hs908T; Hs 908.Sk","Cancer cell line","NCIt; C3224; Melanoma","","GSM827553",NA,"SNP array analysis"
"Hs 913T","CVCL_1017","HS 913T; Hs 913.T; Hs913T; HS913T","Cancer cell line","NCIt; C3043; Fibrosarcoma|ORDO; Orphanet_2030; Fibrosarcoma","CVCL_N665 ! Hs 913(A).T|CVCL_1013 ! Hs 913(B).T|CVCL_1014 ! Hs 913(C).T|CVCL_1015 ! Hs 913(D).T|CVCL_N664 ! Hs 913(E).T|CVCL_1016 ! Hs 913(F).T|CVCL_S016 ! Hs 913(G).Sk","GSM1676301|GSM1701636",NA,NA
"Hs 93.T","CVCL_1029","","Cancer cell line","NCIt; C3043; Fibrosarcoma|ORDO; Orphanet_2030; Fibrosarcoma","CVCL_N602 ! Hs 93.Mu","GSM1676365|GSM1701695",NA,NA
"Hs 936.T","CVCL_1033","Hs-936-T; HS 936.T; HS 936T; Hs-936.T; Hs936.T; Hs936T; HS936T","Cancer cell line","NCIt; C3224; Melanoma","","GSM827554|GSM887129|GSM888200",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis"
"Hs 939.T","CVCL_1036","Hs-939-T; HS-939-T; Hs939-T; Hs939T; HS939T","Cancer cell line","NCIt; C3224; Melanoma","CVCL_G023 ! Hs 939.Sk","GSM887130|GSM888201|GSM1669900",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"Hs 944.T","CVCL_1040","Hs-944-T; HS-944-T; HS 944T; Hs944T; HS944T; HS 944; Hs 944; HS944","Cancer cell line","NCIt; C3510; Cutaneous melanoma","","GSM887132|GSM888203|GSM1669902",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis|shRNA library screening"
"HS-ES-1","CVCL_8713","HS-ES-1M; HE-ES; HEES; HSES","Cancer cell line","NCIt; C3714; Epithelioid sarcoma|ORDO; Orphanet_293202; Epithelioid sarcoma","","GSM1632456|GSM1632457|GSM1632460|GSM1632461",NA,"Transcriptome analysis by RNAseq"
"HS-ES-2M","CVCL_8714","HSES2M","Cancer cell line","NCIt; C3714; Epithelioid sarcoma|ORDO; Orphanet_293202; Epithelioid sarcoma","CVCL_8715 ! HS-ES-2R","GSM2409682|GSM2409683|GSM2409684|GSM2409685|GSM2409686|GSM2409687|GSM2787356",NA,"Transcriptome analysis by RNAseq|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K27me3 ChIP-seq epigenome analysis"
"HS-ES-2M BAF47","CVCL_QW56","HS-ES-2M_BAF47; HSES2M_BAF47","Cancer cell line","NCIt; C3714; Epithelioid sarcoma|ORDO; Orphanet_293202; Epithelioid sarcoma","","GSM2409688|GSM2409689|GSM2409690|GSM2409691|GSM2409692|GSM2409693|GSM2787357",NA,"Transcriptome analysis by RNAseq|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K27me3 ChIP-seq epigenome analysis"
"HS-SY-2","CVCL_8719","HS-SY-II; HSSY-II; HSSYII; HSSY2; Hiroshi Sonobe-SYnovial-2","Cancer cell line","NCIt; C6534; Monophasic synovial sarcoma|ORDO; Orphanet_3273; Synovial sarcoma","","GSM482569|GSM1676333|GSM1701665|GSM2887618|GSM2887619",NA,"Transcriptome analysis by RNAseq"
"HSC-2","CVCL_1287","HSC2","Cancer cell line","NCIt; C4833; Oral cavity squamous cell carcinoma|ORDO; Orphanet_502363; Squamous cell carcinoma of the oral cavity","","GSM243521|GSM827233|GSM850382|GSM887133|GSM888204|GSM1669903",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"HSC-3","CVCL_1288","HSC 3; HSC3","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM243522|GSM301579|GSM827234|GSM850383|GSM887134|GSM888205|GSM950317|GSM950318|GSM950319|GSM950320|GSM1669904",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"HSC-39","CVCL_A385","HSC39","Cancer cell line","NCIt; C5250; Gastric signet ring cell adenocarcinoma","CVCL_A386 ! HSC-40A","GSM1669905",NA,"Transcriptome analysis by microarray|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"HSC-4","CVCL_1289","HSC4","Cancer cell line","NCIt; C4648; Tongue squamous cell carcinoma|ORDO; Orphanet_457252; Squamous cell carcinoma of the oral tongue","","GSM827203|GSM850384|GSM887135|GSM888206|GSM1669906|GSM7695972|GSM7695973",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis|CRISPR phenotypic screen|Deep exome analysis|DNA methylation analysis|Deep quantitative proteome analysis"
"HSQ-89","CVCL_7674","HSQ89","Cancer cell line","NCIt; C6064; Maxillary sinus squamous cell carcinoma|ORDO; Orphanet_500464; Squamous cell carcinoma of the nasal cavity and paranasal sinuses","","GSM850385",NA,NA
"HSR-GBM1B","CVCL_DI58","GBM 0627; 0627; 010627; 10627","Cancer cell line","NCIt; C3058; Glioblastoma|ORDO; Orphanet_360; Glioblastoma","","GSM481415",NA,NA
"HSY","CVCL_B032","","Cancer cell line","NCIt; C27677; Human papillomavirus-related cervical adenocarcinoma","","GSM1132848|GSM1132849|GSM1132850|GSM1132851|GSM1132856|GSM1132857|GSM1132858|GSM1132859|GSM1132860|GSM1132861",NA,"Transcriptome analysis by microarray"
"HT","CVCL_1290","","Cancer cell line","NCIt; C36080; Diffuse large B-cell lymphoma germinal center B-cell type|ORDO; Orphanet_544; Diffuse large B-cell lymphoma","","GSM274841|GSM380127|GSM552431|GSM562824|GSM887143|GSM888215|GSM1035314|GSM1059806|GSM1151288|GSM1374558|GSM1669907",NA,"Transcriptome analysis by RNAseq|Array-based CGH|Transcriptome analysis by microarray|SNP array analysis|Deep exome analysis|CNV analysis|DNA methylation analysis|Protein expression by reverse-phase protein arrays|Deep quantitative proteome analysis|miRNA expression profiling|Virome analysis using RNAseq"
